wall_time,elapsed_sec,step,episode,ep_reward,ep_reward_ma100,sps,loss,policy_loss,value_loss,entropy,epsilon,embb_mbps_mean,spectral_eff_bps_hz,urllc_delay_ms_mean,sla_violation_pct,sla_satisfaction_pct,jains_fairness
2026-07-09 15:29:56,790.74,61439,307,-372.4634,-76.6101,77.7,189.715103,-0.0,379.475037,2.241325,,1.02688,0.102688,316239.399259,18.007812,81.992188,0.376272
2026-07-09 15:30:03,797.83,61951,309,109.3015,-74.276,77.6,9.975464,0.0,19.995977,2.252447,,2.316533,0.231653,87968.21014,1.40625,98.59375,0.347372
2026-07-09 15:30:10,804.76,62463,312,150.396,-70.2438,77.6,23.502333,0.0,47.049751,2.254384,,2.880677,0.288068,94796.636975,1.328125,98.671875,0.409855
2026-07-09 15:30:17,811.72,62975,314,116.3294,-68.14,77.6,28.579517,0.0,57.204212,2.25883,,3.996152,0.399615,97629.080872,4.6875,95.3125,0.340377
2026-07-09 15:30:24,818.62,63487,317,73.5089,-64.8804,77.6,33.921738,0.0,67.888695,2.26092,,2.898756,0.289876,96394.079803,3.671875,96.328125,0.414061
2026-07-09 15:30:31,825.71,63999,320,-115.3571,-62.8642,77.5,22.515154,-0.0,45.075325,2.250773,,1.047461,0.104746,88932.800635,5.117188,94.882812,0.404927
2026-07-09 15:30:38,832.72,64511,322,-646.5609,-67.9917,77.5,280.810455,0.0,561.665955,2.2526,,1.908631,0.190863,140030.786044,19.726562,80.273438,0.367964
2026-07-09 15:30:45,839.64,65023,325,-550.9192,-70.7997,77.4,258.544098,-0.0,517.133301,2.254478,,1.320667,0.132067,592800.655041,11.953125,88.046875,0.399279
2026-07-09 15:30:52,846.61,65535,327,3.7385,-71.6719,77.4,7.162112,0.0,14.36933,2.255341,,1.259725,0.125972,60385.321609,2.265625,97.734375,0.481797
2026-07-09 15:30:59,853.72,66047,330,-7.349,-71.3462,77.4,21.197296,-0.0,42.4398,2.260414,,1.880988,0.188099,99812.019607,3.632813,96.367188,0.48514
2026-07-09 15:31:06,860.74,66559,332,-68.0365,-71.95,77.3,9.448196,0.0,18.941435,2.252139,,0.54547,0.054547,69213.629719,2.8125,97.1875,0.457193
2026-07-09 15:31:13,867.84,67071,335,-65.0753,-68.406,77.3,25.962599,-0.0,51.970367,2.258512,,1.616935,0.161693,116560.710625,4.296875,95.703125,0.479437
2026-07-09 15:31:20,875.01,67583,337,99.8969,-67.2738,77.2,8.965247,0.0,17.975691,2.259827,,1.841192,0.184119,60774.935322,0.820312,99.179688,0.436987
2026-07-09 15:31:27,882.15,68095,340,-2.5098,-66.4002,77.2,4.900332,-0.0,9.845868,2.260161,,1.199336,0.119934,99089.307507,2.1875,97.8125,0.452446
2026-07-09 15:31:34,889.16,68607,343,-149.5417,-68.0166,77.2,18.812099,-0.0,37.669434,2.261774,,1.195082,0.119508,92939.519169,5.46875,94.53125,0.401073
2026-07-09 15:31:41,896.01,69119,345,84.1757,-66.4563,77.1,10.79493,-0.0,21.635401,2.277099,,2.725194,0.272519,132425.516489,2.460938,97.539062,0.505457
2026-07-09 15:31:48,903.05,69631,348,-162.4176,-66.0493,77.1,69.613914,0.0,139.273361,2.276747,,3.03677,0.303677,132339.02266,7.03125,92.96875,0.425246
2026-07-09 15:31:55,910.05,70143,350,133.3137,-65.1984,77.1,13.920714,0.0,27.886908,2.273908,,2.607991,0.260799,70833.0988,1.5625,98.4375,0.411211
2026-07-09 15:32:02,916.93,70655,353,-72.1223,-66.277,77.1,4.867753,0.0,9.780829,2.266179,,1.102551,0.110255,83653.985907,3.945312,96.054688,0.414328
2026-07-09 15:32:09,923.86,71167,355,57.0553,-67.474,77.0,4.91129,-0.0,9.868094,2.275738,,1.9427,0.19427,153988.391793,2.070312,97.929688,0.417745
2026-07-09 15:32:16,930.87,71679,358,51.4742,-67.3144,77.0,3.433149,0.0,6.911806,2.27541,,1.554234,0.155423,110303.373084,1.367188,98.632812,0.399352
2026-07-09 15:32:23,937.73,72191,360,174.0483,-65.0879,77.0,21.112181,0.0,42.269978,2.280774,,3.171724,0.317172,103377.703615,1.328125,98.671875,0.360792
2026-07-09 15:32:30,944.62,72703,363,142.1846,-57.0872,77.0,13.373052,0.0,26.791824,2.286064,,2.703531,0.270353,117776.800185,1.09375,98.90625,0.401105
2026-07-09 15:32:37,951.56,73215,366,-189.7239,-54.8641,76.9,228.082153,0.0,456.209961,2.283134,,3.98728,0.398728,162096.2874,9.6875,90.3125,0.37483
2026-07-09 15:32:44,958.5,73727,368,43.3779,-54.202,76.9,15.576578,0.0,31.198816,2.283011,,2.622379,0.262238,82264.427081,3.710938,96.289062,0.438399
2026-07-09 15:32:51,965.44,74239,371,43.1533,-45.9048,76.9,8.910861,0.0,17.86746,2.286866,,2.025971,0.202597,99745.851552,3.046875,96.953125,0.349417
2026-07-09 15:32:58,972.36,74751,373,67.5484,-46.168,76.9,4.356657,0.0,8.758875,2.278027,,1.441198,0.14412,99897.877121,0.742188,99.257812,0.525359
2026-07-09 15:33:05,979.25,75263,376,-157.9562,-47.3822,76.9,39.443729,-0.0,78.933159,2.28501,,1.628932,0.162893,97407.33818,5.703125,94.296875,0.341756
2026-07-09 15:33:12,986.24,75775,378,35.4764,-39.5635,76.8,3.048366,-0.0,6.142388,2.282853,,1.149733,0.114973,93599.88298,1.132812,98.867188,0.443539
